Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Jan 28,-5.6,-6.1,-6.7,-6.1,-7.2,-7.8,-7.8,-7.8,-8.3,-7.2,-6.1,-5.6,-6.1,-5.6,-6.1,-6.1,-6.7,-6.7,-6.7,-8.9,-8.9,-10,-9.4,-8.3
Jan 29,-8.9,-8.3,-8.3,-9.4,-8.9,-10,-10,-8.3,-7.2,-6.7,-5.6,-4.4,-5,-5,-5,-5.6,-6.1,-6.1,-6.7,-7.2,-8.3,-9.4,-8.9,-9.4
Jan 30,-10,-10,-10,-10,-9.4,-10,-10.6,-10.6,-10,-10,-9.4,-8.3,-8.3,-7.8,-8.9,-9.4,-9.4,-11.1,-12.8,-12.2,-11.7,-11.7,-10.6,-10.6
Jan 31,-11.7,-13.9,-11.7,-11.7,-11.7,-11.7,-11.1,-11.1,-11.7,-11.7,-11.1,-9.4,-10.6,-11.1,-11.1,-12.2,-11.7,-12.2,-11.7,-12.2,-12.2,-9.3,-6.6,-3.8
Feb 1,-1,1.7,4.4,7.2,7.2,7.2,6.1,5,5.6,5,4.4,3.3,3.3,3.3,2.8,2.2,2.2,1.1,0.6,0.6,0.6,0.6,0.6,0
Feb 2,0,0,0,0,-0.6,-1.1,-0.6,-1.1,-1.7,-1.7,-2.2,-2.2,-2.8,-3.3,-3.3,-3.3,-3.9,-4.4,-4.4,-4.4,-5,-4.4,-4.4,-4.4
Feb 3,-5,-5,-6.7,-7.2,-6.7,-6.7,-7.2,-7.8,-7.8,-6.7,-5.6,-4.4,-2.8,-1.7,-1.7,-2.2,-2.8,-2.8,-3.3,-3.9,-3.3,-3.9,-4.4,-4.4
Feb 4,-3.9,-4.4,-5,-5.6,-5,-5.6,-6.1,-6.1,-6.1,-6.1,-5.6,-4.4,-4.4,-5,-5.6,-5.6,-7.2,-8.3,-10,-10.6,-11.7,-12.2,-11.7,-12.2
Feb 5,-12.8,-12.2,-12.2,-12.8,-13.3,-13.9,-13.9,-13.3,-11.7,-11.7,-10,-9.4,-8.3,-8.3,-8.3,-8.3,-9.4,-10,-10.6,-11.1,-11.7,-12.8,-12.8,-12.8
Feb 6,-12.8,-13.9,-13.9,-15,-15,-13.9,-13.9,-15,-15,-15,-15,-13.9,-12.8,-13.3,-13.3,-13.3,-13.9,-14.4,-14.4,-15,-15,-15,-15,-15
Feb 7,-15,-13.9,-15.6,-16.1,-15.6,-16.1,-16.7,-15.6,-15.6,-13.9,-13.3,-11.7,-9.4,-7.2,-6.1,-5.6,-5.6,-4.4,-5.6,-5.6,-5.6,-5.6,-5.6,-5
Feb 8,-5,-5,-5,-6.7,-7.2,-8.3,-10,-10,-9.4,-8.3,-7.2,-6.7,-7.2,-7.2,-7.8,-7.8,-7.8,-8.3,-8.3,-8.9,-9.4,-10.6,-12.8,-13.3
Feb 9,-15,-14.4,-13.9,-12.2,-11.1,-10.6,-8.9,-7.8,-6.7,-6.1,-2.8,-2.2,-2.2,-1.7,-1.7,-1.7,-2.2,-2.8,-2.8,-3.9,-3.9,-3.9,-4.4,-5
Feb 10,-5.6,-6.1,-7.2,-8.3,-8.9,-10,-10,-10,-8.3,-7.2,-6.7,-6.1,-4.4,-5,-5,-5.6,-7.2,-8.3,-9.4,-10,-11.1,-11.1,-10.6,-10
Feb 11,-10,-10,-10,-9.4,-9.4,-9.4,-8.9,-8.3,-7.2,-6.7,-4.4,-3.3,-2.8,-2.2,-1.1,-1.1,0,0.6,1.7,1.1,1.7,1.7,1.1,1.7
Feb 12,1.1,1.1,0,0.6,0.6,0.6,0,0,0.6,-2.8,-3.9,-4.4,-5,-5.6,-6.1,-6.7,-6.7,-7.2,-8.9,-10,-9.4,-8.3,-8.3,-8.9
Feb 13,-8.9,-8.9,-8.9,-8.9,-8.9,-9.4,-9.4,-9.4,-8.9,-8.9,-7.8,-8.3,-7.8,-7.8,-7.8,-7.2,-6.7,-7.2,-7.2,-7.2,-7.2,-6.7,-7.2,-7.2
Feb 14,-7.2,-7.2,-8.3,-8.9,-9.4,-9.4,-9.4,-9.4,-9.4,-8.9,-6.7,-5.6,-3.9,-2.2,0,1.1,0.6,0,0,4.4,5,6.1,7.2,7.8
Feb 15,7.2,6.7,7.2,5.6,5,5.6,5.6,6.1,6.7,6.7,6.1,2.2,1.7,1.7,1.7,1.1,0.6,0.6,0,0,0,0,-1.7,-2.2
Feb 16,-2.8,-3.3,-3.9,-3.9,-4.4,-4.4,-5,-5.6,-5,-5,-3.9,-2.2,-2.2,-2.8,-2.8,-2.8,-3.9,-3.9,-3.9,-3.3,-3.3,-3.3,-2.8,-2.8
Feb 17,-1.7,-1.1,-1.1,-0.6,0,1.1,1.1,1.1,1.7,2.2,3.9,4.4,3.9,2.8,3.3,2.2,1.1,0.6,0.6,0,0.6,0.6,0,0
Feb 18,-0.6,-1.1,-1.7,-1.7,-1.7,-1.7,-1.7,-1.7,-1.1,-0.6,0,1.1,1.7,2.8,2.8,2.2,1.1,-0.6,-1.1,-0.6,-1.1,-1.7,-1.1,-2.8
Feb 19,-2.2,-3.9,-3.9,-2.8,-2.8,-1.7,-2.2,-1.1,1.7,3.9,4.4,5.6,5,3.3,4.4,3.9,2.2,2.2,2.2,2.8,3.9,4.4,4.4,5
Feb 20,5,4.4,2.2,1.1,0.6,1.1,0.6,0.6,1.1,1.1,2.2,1.7,3.3,4.4,2.2,0.6,1.7,1.1,-1.1,-4.4,-5.6,-7.2,-7.8,-8.9
Feb 21,-9.4,-10.6,-11.1,-11.1,-11.7,-13.3,-13.9,-13.9,-13.3,-11.7,-10.6,-10,-9.4,-8.9,-9.4,-10,-9.4,-9.4,-8.9,-9.4,-9.4,-8.9,-8.3,-7.8
Feb 22,-6.7,-6.7,-6.1,-5.6,-4.4,-2.8,-1.7,-0.6,1.1,2.2,4.4,6.7,7.8,9.4,10.6,10.6,11.7,12.8,12.8,12.2,9.4,7.8,7.2,5
Feb 23,3.3,2.2,1.1,1.1,1.7,2.2,2.8,2.8,2.2,2.2,-0.6,-0.6,0,-0.6,0.6,0.6,-0.6,-0.6,-1.1,-1.7,-2.2,-2.8,-3.9,-4.4
Feb 24,-5.6,-6.1,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,-5.6,-5,-4.4,-3.9,-2.8,-3.9,-2.8,-2.2,-3.3,-4.4,-5,-4.4,-5,-5.6,-6.1,-6.1
Feb 25,-6.7,-7.2,-7.8,-8.3,-7.8,-8.3,-8.9,-8.3,-7.8,-6.7,-7.2,-5.6,-5.6,-6.1,-6.1,-5.6,-5.6,-6.1,-6.7,-6.7,-7.2,-7.2,-7.2,-7.2
Feb 26,-6.7,-6.7,-6.7,-6.7,-7.2,-8.3,-8.3,-7.2,-6.7,-5.6,-5,-4.4,-4.4,-4.4,-2.8,-3.3,-2.2,-2.2,-3.3,-3.3,-2.8,-2.2,-2.2,-1.7
Feb 27,-1.1,-1.1,-0.6,-1.1,-2.2,-2.2,-2.8,-2.8,-2.8,-2.8,-3.3,-3.3,-3.9,-3.3,-3.3,-2.8,-2.8,-2.8,-3.9,-5,-6.1,-7.8,-6.7,-7.8
Feb 28,-8.3,-8.3,-8.9,-11.1,-11.1,-11.7,-12.2,-10.6,-7.8,-3.9,-2.2,-1.1,0,0,0,0.6,-0.6,-1.1,-2.2,-2.2,-2.8,-3.4,-4.1,-4.8
Mar 1,-5.6,-6.3,-7,-7.8,-8.3,-8.3,-7.2,-6.7,-5,-3.9,-2.8,-2.2,-0.6,0,0.6,1.1,1.7,1.1,0,0,-0.6,-1.1,1.1,1.7
Mar 2,1.7,1.1,1.1,1.1,1.1,1.1,1.1,1.1,2.8,3.3,3.9,4.4,4.4,4.4,3.9,3.9,2.8,2.2,1.7,1.1,0.6,0.6,0,0
Mar 3,0.6,0,-0.6,-2.8,-3.9,-3.9,-4.4,-3.9,-3.9,-2.8,-2.8,-2.2,-2.8,-3.3,-3.9,-3.9,-5,-5.6,-6.1,-7.2,-7.2,-8.3,-8.9,-9.4
Mar 4,-9.4,-10,-9.4,-10,-10,-10.6,-10.6,-9.4,-7.8,-7.2,-7.2,-6.1,-5.6,-4.4,-5,-4.4,-5,-5,-5,-5.6,-5.6,-5.6,-5.6,-6.1
Mar 5,-7.2,-8.3,-8.9,-10,-10.6,-11.1,-11.7,-10,-8.3,-7.2,-6.1,-5.6,-4.4,-4.4,-3.9,-5,-5,-6.1,-7.2,-7.8,-8.9,-8.9,-9.4,-10
Mar 6,-10.6,-10.6,-10.6,-11.1,-11.1,-11.1,-11.1,-9.4,-8.3,-7.2,-6.7,-6.7,-6.7,-6.7,-6.7,-6.7,-7.2,-8.3,-9.4,-10,-10.6,-11.1,-11.1,-11.7
Mar 7,-12.2,-12.8,-12.8,-12.8,-13.3,-13.3,-13.3,-11.1,-9.4,-7.2,-6.1,-4.4,-3.3,-2.8,-2.2,-1.7,-2.2,-3.3,-5.6,-6.7,-6.7,-7.8,-7.8,-8.3
Mar 8,-8.9,-8.9,-9.4,-10.6,-10.6,-11.7,-9.4,-6.7,-3.3,1.1,3.3,5,6.1,6.7,7.2,7.2,6.7,5,1.1,0.6,0.6,0.6,0.6,1.1
Mar 9,1.1,2.8,1.7,2.2,2.2,2.2,3.3,2.2,1.7,2.8,3.9,5.6,6.1,6.7,6.1,6.7,7.2,6.7,6.1,6.1,6.1,4.4,3.9,3.3
