01,1559.0448829664797,1557.0126784661798,1552.06305221768,1547.50617054228,1609.32891561994,1607.45150285284,1861.6207607905199,1938.98116343302,2081.9679848576197,2189.3599370951897,2288.26980181546,2310.30637057922,2299.9418692713098,2304.89356674591,2313.39880920685,2321.82689698709,2315.67057993676,2267.2582302281503,2030.4152920300398,1979.26273529104,1787.79140468564,1712.0589011798402,1622.1812069479797,1603.70375415868
02,1516.65569214315,1506.0754504364,1493.8169803043997,1486.5731492047748,1559.2197787577747,1574.5794815744,1826.0025198708377,1924.7062569278748,2073.4301104283377,2102.353097469475,2154.8545182587377,2174.4400886590247,2157.5116437033125,2166.2893877480374,2179.4930851679,2189.918718211538,2190.5743282031376,2132.9604551245125,1931.475932122025,1911.3109158198997,1759.838010928275,1744.8754877140254,1682.244616741275,1674.0069239200247
03,1753.287704583175,1730.5837746561747,1707.9921190230498,1764.38264932265,1778.2936656394752,1996.1573160784626,2142.4837609455376,2279.9492052547753,2331.470802321737,2356.226665167325,2362.3385607396876,2346.1718666057127,2343.073558174725,2348.1222294406753,2348.452922447675,2344.3264551403877,2306.7057231134627,2111.295564576625,2062.25560590685,1930.302873490475,1868.554873673225,1803.2360276440002,1770.7430464279253,1740.1679112993
04,1754.019619467511,1755.0687963500668,1752.9442799018443,1841.0967606036777,1839.8770024976777,2115.8397953081335,2199.939885273289,2280.4659224589445,2275.814748167433,2283.310208522567,2280.3963294488003,2256.427561701277,2253.5635881883777,2248.3457976366003,2247.861109866278,2243.334617719711,2194.487107667333,1970.7112599874558,1983.0596331132333,1847.1819892082333,1838.897532405789,1781.9486787876222,1785.6208547984,1762.3039204968443
05,1739.2161618080668,1745.8350584486222,1753.157135187622,1852.5496760656777,1854.2609172133443,2116.3628120035114,2182.354722056278,2231.3529777909,2212.163221349778,2218.4058823606556,2213.665179397778,2189.611544410922,2193.7125523523887,2196.3103993645,2197.2230350828336,2191.8679326789443,2138.6773825446667,1894.9985021224554,1886.6239752789002,1753.6368131084555,1751.4161422465668,1694.7485334658445,1712.6544189027331,1700.0596166598443
06,1662.0182020390498,1663.291580820425,1667.8819084571749,1774.2560250066,1771.5444650072627,2058.283498057263,2154.3848304558874,2227.149098126,2228.8592697876247,2249.431845840375,2255.567627883375,2237.260246740625,2243.558464057125,2243.0523309005002,2245.7869385687504,2244.94895332575,2200.20223755705,1909.6385369538625,1902.4819014197,1753.3061343347877,1737.5467535762375,1668.5567130843501,1672.2813794268,1646.9764523230501
07,1624.0019495680997,1621.3466752650002,1618.2925467738999,1715.8390547925999,1715.9921720716497,2009.7688856760003,2130.9034285127,2228.4032339128503,2245.50689103295,2268.71092859425,2278.14176634175,2261.3094121674503,2269.11519041545,2271.97827855599,2273.0135547824298,2271.8694621727,2225.98545011198,1901.0008466210402,1888.79361460877,1737.0163508079902,1717.27025407414,1644.2385572849998,1645.3144494961002,1620.8768473887
08,1610.5015300841749,1613.7364333820499,1615.9555462035498,1714.495299661725,1717.5387156018749,2017.7383990655876,2124.454361608825,2210.800962362125,2224.098250040875,2249.30794272725,2258.69840885425,2241.647830416125,2251.57268920975,2255.8373912228253,2259.1055897381625,2258.3468600393,2211.5444951248496,1893.8947266722,1888.3022843080125,1729.3540285467125,1710.591871756725,1639.6867309878,1638.513201556425,1612.6198992983
09,1763.31879362215,1763.6509577379,1763.2069893172747,1846.5648342452748,1849.467204649875,2106.800986588025,2170.9513096375003,2239.0747651115626,2214.438268951563,2213.6789087649377,2208.5968337144377,2189.8948512131874,2184.1927906121873,2180.6971075346873,2176.9589639524374,2170.2612774313125,2114.1665075575,1922.0364018904,1944.3853478311503,1822.806978902525,1813.3750928699,1758.0927978941497,1765.3871182940252,1743.2270918542747
10,1797.9709855044798,1795.6119013078799,1790.4109521571797,1871.82000360214,1867.5588719397401,2133.50592271029,2198.9391697123297,2283.4720614236103,2268.8119968621804,2259.6405848425798,2244.64142402089,2219.0244188628703,2217.1082612097002,2217.9147971465,2222.4448374671997,2218.7473737151,2168.9575039495403,1981.9128970588397,1997.98656504994,1849.9895456500403,1830.9902784796402,1776.8603462235799,1780.01973518698,1755.59693780088
11,1757.0461860932996,1756.4432185281748,1755.0232153722998,1752.9863729234373,1846.464585991225,1864.6717729594877,2143.6722526615627,2249.528688480875,2316.58651192555,2309.830706879225,2302.376390654075,2292.3435866093623,2260.274238646363,2264.9611265887124,2265.7060226047624,2284.372970210425,2289.1308657018003,2270.8402118205627,2042.9860609368498,2027.6833359171,1865.4116976527253,1838.0356382627126,1766.08432949605,1764.68161979155
12,1456.1508377516002,1436.7557804953776,1417.2049063200443,1388.1478503276,1440.3428981911666,1438.9862479079445,1673.2879924728666,1760.7020513708,1968.8336119741111,2073.396871608367,2150.133575830956,2188.9822588728443,2193.6705146277222,2203.206566426611,2208.4864731431776,2210.9864635421777,2198.7862650172333,2124.984435453856,1865.8812216078336,1783.5402448320554,1586.2273761860554,1532.5479370792773,1461.8676114840446,1452.236791951711
