Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Apr 19,0,0,0,0,0,0,58,232,457,608,799,485,322,355,502,426,332,178,41,4,0,0,0,0
Apr 20,0,0,0,0,0,0,25,101,163,259,317,459,539,425,313,232,192,96,63,0,0,0,0,0
Apr 21,0,0,0,0,0,0,19,41,119,301,337,340,406,391,410,305,225,78,30,4,0,0,0,0
Apr 22,0,0,0,0,0,1,34,123,222,322,499,821,912,880,774,627,476,274,77,3,0,0,0,0
Apr 23,0,0,0,0,0,0,53,246,450,657,752,851,960,934,842,686,493,277,73,3,0,0,0,0
Apr 24,0,0,0,0,0,1,57,233,459,619,761,915,876,867,785,590,460,262,72,3,0,0,0,0
Apr 25,0,0,0,0,0,0,49,183,429,655,801,827,766,859,789,672,484,265,76,4,0,0,0,0
Apr 26,0,0,0,0,0,1,73,268,481,674,776,928,941,942,847,702,513,297,94,8,0,0,0,0
Apr 27,0,0,0,0,0,2,70,263,481,678,833,936,973,944,855,632,443,158,53,3,0,0,0,0
Apr 28,0,0,0,0,0,0,18,162,130,261,655,306,405,260,183,281,263,113,55,5,0,0,0,0
Apr 29,0,0,0,0,0,0,37,112,250,547,703,548,459,872,821,518,457,260,54,5,0,0,0,0
Apr 30,0,0,0,0,0,0,37,134,242,318,342,403,388,437,407,494,401,226,87,3,0,0,0,0
May 1,0,0,0,0,0,0,97,209,417,585,675,410,223,148,267,136,278,127,60,0,0,0,0,0
May 2,0,0,0,0,0,0,71,119,444,173,250,245,259,793,540,147,120,46,20,0,0,0,0,0
May 3,0,0,0,0,0,0,35,52,108,244,131,245,156,148,134,108,98,56,48,0,0,0,0,0
May 4,0,0,0,0,0,0,57,59,101,116,175,190,253,272,267,198,120,137,20,0,0,0,0,0
May 5,0,0,0,0,0,0,101,266,349,558,812,912,963,763,842,663,372,249,110,0,0,0,0,0
May 6,0,0,0,0,0,0,100,273,456,571,812,900,830,805,221,318,213,173,29,0,0,0,0,0
May 7,0,0,0,0,0,0,22,177,281,301,755,771,945,882,836,561,438,270,103,0,0,0,0,0
May 8,0,0,0,0,0,0,118,125,435,282,606,906,806,799,831,692,509,307,116,0,0,0,0,0
May 9,0,0,0,0,0,0,116,286,455,481,374,887,253,538,157,182,181,184,100,0,0,0,0,0
May 10,0,0,0,0,0,0,42,95,160,218,337,538,463,154,139,289,137,230,100,0,0,0,0,0
May 11,0,0,0,0,0,0,124,278,494,640,780,844,933,882,662,369,323,113,76,0,0,0,0,0
May 12,0,0,0,0,0,0,72,102,200,346,699,459,493,604,755,284,510,277,106,0,0,0,0,0
May 13,0,0,0,0,0,0,81,189,140,109,131,520,174,148,157,676,241,98,59,0,0,0,0,0
May 14,0,0,0,0,0,0,120,305,520,698,842,453,908,698,843,676,532,262,124,0,0,0,0,0
May 15,0,0,0,0,0,0,129,326,513,697,836,942,981,911,825,704,500,165,116,1,0,0,0,0
May 16,0,0,0,0,0,0,59,109,333,486,648,716,993,965,843,682,516,309,116,2,0,0,0,0
May 17,0,0,0,0,0,0,127,326,260,256,761,826,854,906,773,671,396,315,69,1,0,0,0,0
May 18,0,0,0,0,0,0,19,87,113,243,324,177,343,331,343,284,363,238,104,2,0,0,0,0
May 19,0,0,0,0,0,0,135,332,512,690,829,917,993,929,849,716,528,326,131,3,0,0,0,0
May 20,0,0,0,0,0,0,143,331,499,709,829,489,836,444,436,165,187,316,88,3,0,0,0,0
May 21,0,0,0,0,0,1,123,281,512,696,137,544,186,900,297,466,451,145,141,4,0,0,0,0
May 22,0,0,0,0,0,1,142,338,511,690,835,917,981,941,855,711,545,342,141,3,0,0,0,0
May 23,0,0,0,0,0,1,141,323,518,709,860,960,957,953,838,694,529,332,146,6,0,0,0,0
May 24,0,0,0,0,0,1,140,301,504,703,841,954,987,941,628,689,331,338,138,6,0,0,0,0
May 25,0,0,0,0,0,2,139,337,484,702,798,930,999,971,867,717,540,296,58,8,0,0,0,0
May 26,0,0,0,0,0,2,139,337,517,709,835,917,830,936,716,336,298,271,98,5,0,0,0,0
May 27,0,0,0,0,0,2,147,329,517,683,816,850,199,190,175,228,441,307,116,6,0,0,0,0
May 28,0,0,0,0,0,3,147,300,345,549,455,703,680,361,262,421,458,328,117,8,0,0,0,0
May 29,0,0,0,0,0,3,146,322,504,696,822,929,415,421,611,564,524,308,99,10,0,0,0,0
May 30,0,0,0,0,0,3,146,329,504,689,822,874,969,954,850,729,536,329,145,8,0,0,0,0
May 31,0,0,0,0,0,3,146,336,517,702,835,923,927,960,838,462,536,340,159,10,0,0,0,0
Jun 1,0,0,0,0,0,1,36,50,99,204,156,361,439,427,512,245,171,173,27,2,0,0,0,0
Jun 2,0,0,0,0,0,3,118,107,166,274,480,526,379,841,774,576,310,209,50,11,0,0,0,0
Jun 3,0,0,0,0,0,1,27,121,119,447,174,294,355,622,169,371,492,335,78,13,0,0,0,0
Jun 4,0,0,0,0,0,4,135,271,417,638,685,764,620,889,839,713,525,346,156,14,0,0,0,0
Jun 5,0,0,0,0,0,3,117,292,444,644,785,777,927,865,775,599,465,336,147,14,0,0,0,0
Jun 6,0,0,0,0,0,4,135,306,503,695,835,936,933,924,821,222,199,63,32,2,0,0,0,0
Jun 7,0,0,0,0,0,1,27,299,450,619,654,526,439,913,845,702,520,352,143,17,0,0,0,0
Jun 8,0,0,0,0,0,4,143,242,410,549,386,661,927,207,798,668,498,331,28,13,0,0,0,0
Jun 9,0,0,0,0,0,3,108,271,410,561,804,838,554,492,460,137,371,342,157,18,0,0,0,0
Jun 10,0,0,0,0,0,3,81,313,285,676,729,856,698,178,484,651,271,126,60,11,0,0,0,0
Jun 11,0,0,0,0,0,1,45,85,225,281,392,459,759,403,204,651,255,174,167,9,0,0,0,0
Jun 12,0,0,0,0,0,3,107,199,225,236,181,196,289,480,816,451,554,237,121,2,0,0,0,0
Jun 13,0,0,0,0,0,3,98,192,291,357,355,324,747,860,303,485,482,358,167,21,0,0,0,0
Jun 14,0,0,0,0,0,5,143,320,516,696,822,710,909,907,746,645,505,353,168,21,0,0,0,0
Jun 15,0,0,0,0,0,5,143,335,516,689,822,905,951,925,857,702,549,364,163,22,0,0,0,0
Jun 16,0,0,0,0,0,3,108,320,411,696,829,538,361,925,840,702,422,274,173,22,0,0,0,0
Jun 17,0,0,0,0,0,4,135,321,510,683,835,930,939,937,851,657,527,332,121,22,0,0,0,0
Jun 18,0,0,0,0,0,4,135,314,510,683,816,918,958,931,636,400,516,353,164,22,0,0,0,0
Jun 19,0,0,0,0,0,4,135,314,497,689,835,936,964,884,816,703,444,343,168,22,0,0,0,0
Jun 20,0,0,0,0,0,4,135,292,437,651,760,349,759,356,134,114,133,185,28,23,0,0,0,0
Jun 21,0,0,0,0,0,4,135,300,484,670,748,575,940,890,852,714,533,338,112,23,0,0,0,0
Jun 22,0,0,0,0,0,4,136,285,484,645,773,508,940,908,811,566,511,354,155,23,0,0,0,0
Jun 23,0,0,0,0,0,3,136,300,491,677,804,912,946,943,852,726,555,370,174,25,0,0,0,0
Jun 24,0,0,0,0,0,3,136,286,491,671,810,924,958,937,624,714,511,343,145,26,0,0,0,0
Jun 25,0,0,0,0,0,2,82,129,477,632,798,894,916,896,828,686,511,333,150,20,0,0,0,0
Jun 26,0,0,0,0,0,2,82,143,378,639,636,514,271,504,187,114,422,206,136,13,0,0,0,0
Jun 27,0,0,0,0,0,2,119,200,504,677,817,869,940,445,846,697,533,370,61,26,0,0,0,0
Jun 28,0,0,0,0,0,2,129,294,451,588,692,759,789,777,718,623,483,344,164,26,0,0,0,0
Jun 29,0,0,0,0,0,2,129,294,432,633,680,557,886,890,729,726,539,359,179,26,0,0,0,0
Jun 30,0,0,0,0,0,2,129,273,478,511,817,698,928,890,198,686,522,85,146,23,0,0,0,0
Jul 1,0,0,0,0,0,8,78,288,337,424,416,780,593,321,287,354,473,194,81,21,0,0,0,0
Jul 2,0,0,0,0,0,14,94,255,441,635,774,477,411,390,320,285,276,152,77,24,0,0,0,0
Jul 3,0,0,0,0,0,7,38,101,142,198,244,272,500,441,426,394,292,173,102,27,0,0,0,0
Jul 4,0,0,0,0,0,13,100,297,483,624,817,621,594,472,727,745,456,219,158,26,0,0,0,0
Jul 5,0,0,0,0,0,11,87,186,249,625,560,683,914,879,726,591,487,239,139,33,0,0,0,0
Jul 6,0,0,0,0,0,17,88,288,517,635,828,953,978,991,905,747,530,366,170,35,0,0,0,0
Jul 7,0,0,0,0,0,13,87,253,464,659,784,837,858,912,794,695,506,310,147,32,0,0,0,0
Jul 8,0,0,0,0,0,15,115,307,515,707,858,959,1001,983,835,691,571,375,175,36,0,0,0,0
Jul 9,0,0,0,0,0,16,116,306,514,702,755,819,914,871,810,631,516,297,132,24,0,0,0,0
Jul 10,0,0,0,0,0,5,48,263,284,631,682,937,896,903,702,664,324,352,165,31,0,0,0,0
Jul 11,0,0,0,0,0,10,71,190,388,575,642,809,620,333,373,307,341,210,69,21,0,0,0,0
Jul 12,0,0,0,0,0,8,39,136,196,201,350,712,441,586,437,461,414,101,47,24,0,0,0,0
Jul 13,0,0,0,0,0,6,68,74,120,312,221,259,268,287,412,210,156,118,82,25,0,0,0,0
Jul 14,0,0,0,0,0,11,58,148,223,339,382,828,673,603,727,655,524,346,150,17,0,0,0,0
Jul 15,0,0,0,0,0,10,97,266,376,629,779,781,902,898,814,628,548,320,161,27,0,0,0,0
Jul 16,0,0,0,0,0,14,111,304,504,689,834,904,903,884,748,494,153,78,85,15,0,0,0,0
Jul 17,0,0,0,0,0,7,52,257,471,663,810,922,880,714,822,682,550,357,150,28,0,0,0,0
Jul 18,0,0,0,0,0,9,70,253,451,659,813,740,876,846,452,417,421,317,83,21,0,0,0,0
Jul 19,0,0,0,0,0,10,89,237,447,710,798,772,881,765,673,627,533,364,163,31,0,0,0,0
Jul 20,0,0,0,0,0,5,74,234,414,507,747,716,653,443,444,468,529,339,126,30,0,0,0,0
Jul 21,0,0,0,0,0,3,27,121,206,284,196,222,263,257,243,205,266,194,91,27,0,0,0,0
Jul 22,0,0,0,0,0,8,37,96,176,483,452,430,867,904,837,735,550,295,96,20,0,0,0,0
Jul 23,0,0,0,0,0,4,55,152,286,447,510,657,872,908,740,600,558,353,152,23,0,0,0,0
Jul 24,0,0,0,0,0,8,56,282,491,685,837,879,969,833,844,712,527,355,162,34,0,0,0,0
Jul 25,0,0,0,0,0,7,87,97,486,668,832,927,810,900,913,316,228,338,151,21,0,0,0,0
Jul 26,0,0,0,0,0,7,89,289,495,680,834,801,900,817,755,163,101,199,74,31,0,0,0,0
Jul 27,0,0,0,0,0,4,30,110,160,367,775,731,872,712,235,328,119,67,70,26,0,0,0,0
Jul 28,0,0,0,0,0,3,46,213,436,609,758,851,920,877,804,659,525,322,127,23,0,0,0,0
Jul 29,0,0,0,0,0,5,63,221,426,622,782,874,895,880,826,591,424,227,69,17,0,0,0,0
Jul 30,0,0,0,0,0,5,81,266,477,669,821,920,909,900,782,513,386,328,140,25,0,0,0,0
Jul 31,0,0,0,0,0,2,45,233,470,663,776,879,720,861,829,677,502,331,120,20,0,0,0,0
Aug 1,0,0,0,0,0,3,74,257,420,631,773,867,917,918,840,737,486,349,58,18,0,0,0,0
Aug 2,0,0,0,0,0,4,67,240,418,594,626,763,893,844,843,594,518,314,121,14,0,0,0,0
Aug 3,0,0,0,0,0,1,62,218,435,602,743,613,415,668,600,648,494,302,89,13,0,0,0,0
Aug 4,0,0,0,0,0,3,53,99,305,550,727,748,800,866,796,626,433,292,106,17,0,0,0,0
Aug 5,0,0,0,0,0,2,60,207,297,651,744,861,860,962,813,672,527,314,129,20,0,0,0,0
Aug 6,0,0,0,0,0,2,53,188,403,576,611,790,878,845,778,640,487,280,102,13,0,0,0,0
Aug 7,0,0,0,0,0,2,62,237,449,639,786,846,895,881,790,676,501,307,118,14,0,0,0,0
Aug 8,0,0,0,0,0,3,73,262,471,657,816,838,957,874,859,727,520,319,132,22,0,0,0,0
Aug 9,0,0,0,0,0,1,60,238,447,640,797,853,909,874,839,700,521,317,121,17,0,0,0,0
Aug 10,0,0,0,0,0,1,30,183,437,593,760,762,857,794,791,673,493,251,76,12,0,0,0,0
Aug 11,0,0,0,0,0,0,48,182,284,261,246,584,409,536,404,306,282,137,26,11,0,0,0,0
Aug 12,0,0,0,0,0,0,27,93,207,270,348,458,431,454,439,330,366,248,95,18,0,0,0,0
Aug 13,0,0,0,0,0,0,49,191,303,607,524,780,800,799,702,595,482,301,117,15,0,0,0,0
Aug 14,0,0,0,0,0,1,41,172,393,578,769,728,880,895,819,675,473,293,79,12,0,0,0,0
Aug 15,0,0,0,0,0,0,27,89,166,304,350,399,491,398,429,353,356,99,73,10,0,0,0,0
Aug 16,0,0,0,0,0,0,44,217,437,614,757,865,883,772,727,648,497,255,83,12,0,0,0,0
Aug 17,0,0,0,0,0,0,45,214,427,624,757,842,892,849,817,647,491,285,94,11,0,0,0,0
Aug 18,0,0,0,0,0,0,46,222,406,607,616,779,775,755,733,564,431,262,96,7,0,0,0,0
Aug 19,0,0,0,0,0,0,36,215,388,603,718,759,818,862,752,692,508,298,101,11,0,0,0,0
Aug 20,0,0,0,0,0,0,47,218,430,627,743,842,776,861,722,683,495,284,92,6,0,0,0,0
Aug 21,0,0,0,0,0,0,33,163,379,597,710,778,852,709,582,357,246,140,42,3,0,0,0,0
Aug 22,0,0,0,0,0,0,30,109,216,280,329,394,535,497,248,229,235,137,41,6,0,0,0,0
Aug 23,0,0,0,0,0,0,23,107,166,295,457,440,301,356,396,318,341,189,45,2,0,0,0,0
Aug 24,0,0,0,0,0,0,13,86,199,319,426,348,353,496,641,474,414,191,49,1,0,0,0,0
Aug 25,0,0,0,0,0,0,21,111,233,352,363,571,416,392,447,351,285,138,28,3,0,0,0,0
Aug 26,0,0,0,0,0,0,28,80,222,271,504,508,668,421,398,296,176,102,25,1,0,0,0,0
Aug 27,0,0,0,0,0,0,27,109,229,344,623,612,659,671,640,596,444,207,71,3,0,0,0,0
Aug 28,0,0,0,0,0,0,40,129,369,458,396,707,629,531,476,283,223,126,28,1,0,0,0,0
Aug 29,0,0,0,0,0,0,10,61,254,355,487,601,792,743,682,636,296,184,63,1,0,0,0,0
Aug 30,0,0,0,0,0,0,34,181,373,581,699,686,849,785,366,238,178,94,19,0,0,0,0,0
Aug 31,0,0,0,0,0,0,36,169,264,381,512,664,867,749,618,284,316,97,29,0,0,0,0,0
Sep 1,0,0,0,0,0,0,26,170,376,516,734,795,792,800,746,580,304,207,43,0,0,0,0,0
Sep 2,0,0,0,0,0,0,30,195,407,603,759,743,684,701,746,582,400,228,49,0,0,0,0,0
Sep 3,0,0,0,0,0,0,22,103,353,357,316,641,764,449,409,444,223,120,30,0,0,0,0,0
