Month,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
11,114.46912794858292,114.04886944301245,117.93600879098187,117.38831133394103,117.18357308163235,142.39668662412708,134.93647803933055,123.89439785150552,117.98678010053442,113.83675628433744,116.50237885551516,114.45765460983208,111.24970587643226,105.4232268462307,96.35129907840772,101.0827039021975,107.74012409887104,113.90093172339753,115.42526805028352,114.66979522385185,121.88972168906214,120.98916717147736,122.88742956010555,123.99972809747483
12,138.14252148938735,140.76334782567608,144.77294995471522,149.73444295901544,147.14068780292342,208.02755050507696,160.4776278478749,165.5192509669498,152.57561928689174,144.17412821651288,146.9692510778265,142.0581388603349,136.87161258896558,132.0512621728832,124.76583279527343,121.29294077779188,129.78572985090517,130.06683228714823,131.21790777341232,126.01324174699668,137.74106725102797,136.66463794779096,137.90003620387876,136.1843041061529
01,159.6769522527921,164.71547959376974,167.80841149723585,172.05712842681805,168.36648777029905,241.0893922265862,179.81753467688063,190.83571980789918,176.71904996409324,166.95849876154577,171.309070648531,165.75673369017468,161.46693714047058,154.56345792435513,146.11337453243178,138.14694821977142,145.60642283628536,145.24758270072977,144.83477872389898,139.54254497094115,153.99660584613974,151.87291856642318,153.54676914112557,152.9461862531001,4
02,230.8995114002436,236.5961597947065,240.69632021246466,241.8633426912139,239.42727753801196,274.2685766135099,243.59234650607686,295.1758134513543,256.7874184802918,230.70811308734451,233.5222936734009,227.10139528268414,220.60684273881387,213.020740287938,197.59764207845498,172.04685368947727,189.31043176079424,197.32291939835488,212.9678849169728,213.07773151034596,236.93366640536803,237.0366508850556,240.56198676826796,239.54823080728588,3
03,159.33212857993848,161.75300853760513,164.0633859470633,164.28073193596458,187.20103372016888,210.07397261263202,174.55721428284022,188.86502448986053,176.23799482484313,167.1655071976948,168.17954470509625,163.87162190296044,157.76128461221924,150.24059107586405,143.12154875808676,137.6138128779902,144.70130793252753,144.38250065972213,149.53973024554088,149.5916213634206,160.20027980735273,158.65580211071776,158.82965413257358,158.625789431769,4
04,163.98926960395283,162.92514847489912,167.32611606609098,158.49122592751945,253.10608819304312,183.4034705110191,173.0892090877659,166.51575249012782,155.87152802847288,161.95855445564285,162.847695693529,157.4146093967847,149.7915358030803,141.11483412324677,139.26134590786978,140.79869837309988,136.04124527876024,136.9176960214219,136.7070292715293,156.1699929309287,152.9359586860391,158.32601737499564,153.26941709237363,154.98292275000543,1
05,131.68669826783082,132.99835118367585,137.3502801973718,130.92567300842435,183.62529985894184,140.46596113161695,154.1241352981131,146.9622405990788,135.39168179186575,141.20360822040212,136.20241175512717,132.72886146434465,124.66745548682427,116.50468326396873,114.83038588149849,121.45244176946545,118.88152159131941,122.62225021271136,119.10639698030911,134.78519387473727,131.13108818062685,134.76755971741798,131.94445431645332,131.72257275938088,3
06,181.23024602829466,183.1139489212145,184.82046876807894,179.5319635588099,223.32778074420534,179.59589920537528,186.00743988346392,181.68395366364226,167.87811719877234,179.0775159091618,175.7097484378577,173.55706298574543,159.61685964862804,143.7538201155925,129.49168734476697,136.1308657570104,133.73507210000625,148.35356935834508,151.81892558997274,176.1207846029964,179.37439751995907,181.34778476666546,178.5140147631405,178.71758260545562,3
07,147.85746969240145,156.95558758610142,168.81630277625126,162.03989556227032,234.7959467501927,168.82351576534276,144.9468292441112,117.56217243673616,84.29289205385088,83.70250223589154,71.91022622804978,62.17833612354423,53.68906743882574,40.234230019725985,46.83501578915062,61.670185827710185,56.122657965685136,68.25814432627374,67.85167727867763,92.62159374917947,99.75688483044705,120.06764829183983,124.87027180892898,136.20099935034068,3
08,161.91022972397192,170.02625713873607,172.9135850286975,166.8226443803779,204.76594345132045,164.8157445242472,166.4551162239596,153.48363995614594,122.4128237605525,112.26881651881467,103.05165372159344,97.1495747072169,90.28376972604872,79.18401791857387,76.88480470829857,81.48778484241035,78.55266662954568,92.36935571693701,93.91079711691394,118.5685902805067,128.70098096841693,140.1040008249637,145.8517755646469,151.7425619306358,4
09,119.91969200143394,121.17175474415723,122.2676469074777,119.74309525879784,134.08671219083922,116.73042822303906,148.9583977878912,134.67821663022107,123.50814352867253,125.6153165346222,123.96317457218471,119.72215284433707,112.0942956461048,107.01553392903703,93.70917433895063,102.01619050659951,101.01472699518126,110.58953447058384,108.90148992696282,121.6106973234667,120.92805516129935,122.58439356131275,120.02000442189627,119.85830051149583,3
10,102.93529240782956,104.86489432439588,106.98779679380635,104.00336760849281,151.42951312923296,115.29629509790203,125.30599208604542,114.91616101093821,108.09677255215536,106.99900098880728,104.79008085259528,100.79197651945866,96.14812870380618,90.33119780119718,85.61786182567882,90.04990394686186,90.66144250706259,93.33998691873654,91.86907152682117,100.08779012079862,99.30006977548213,100.38354782899923,98.65427604726244,98.54266706673006,4
11,124.55002362084613,125.34333556286174,128.67240820974683,129.03659014931455,126.44091991446217,171.43866989750316,132.70142862473966,153.4557818380848,138.37766777942915,129.21698742353132,131.26284726279954,127.00697854953872,122.49370106841502,118.10740462663595,111.37323195698737,105.53504374409185,113.80997910530091,113.93540650842854,116.52580025586433,109.99855031786811,120.73034192952355,118.91758522758994,119.05860251913366,117.82020341577326,5
12,161.0037258111764,168.66969315373646,167.1793360843454,170.67889377311488,164.98526196885356,233.02281588355436,175.83159112544502,186.61865624672183,167.5656364367351,154.02943148184798,157.9973537331068,151.9510649527484,145.28049460567877,137.91611970357326,130.43469504078817,120.75757973059369,131.97410355292257,134.2663307651151,134.14457380512025,129.6542900510121,141.86788162777282,142.1172351720836,143.59353290288064,140.41463580328568,3
01,161.41015244312504,165.58495554546897,166.6014407156323,167.4650427020855,168.1700019501097,221.09959548566889,172.9712247891473,165.19590417839052,157.73681386789667,148.90905658983084,153.60820563176458,150.20026804287377,146.19914688281102,140.75510754007078,133.56104648432168,136.30326569015145,143.90695625944372,148.07095181472346,151.0364553249475,145.02337640406094,157.18962734450002,156.07637881708533,158.67140351936558,156.19993420518585
02,217.78497957846812,222.51859436162957,226.1761355893401,230.9858337311667,227.09674740334643,295.6387649594786,237.1102160369663,225.78188900940867,212.965147449624,197.76407804579844,201.43659578910513,196.2617260613601,190.72507706882442,184.45967209707214,170.99384816773969,174.3435904008001,185.79777312787365,188.9052775883247,196.46335014789258,192.30789237547674,207.2347172132535,202.83320958333346,206.4403519680062,204.61827445685088
03,156.90600810514567,158.36002184165764,161.32923978389798,157.99854612882746,206.42786181897418,184.96134215935294,166.14701229155426,163.92638510087076,155.70415459570336,156.43044523653555,156.56950695143823,150.75182477199735,144.9176513314542,137.41438910821728,135.64823371250978,142.17201320884843,142.44067994756122,147.1838388303877,146.1754308724965,156.58947146412078,158.5399896020124,158.47636699962237,157.4992249298893,156.58084948466856
04,154.8434844026066,157.0173102758541,157.32884383090277,154.11883075612351,205.81722542361342,160.13299126330574,156.6874144067437,153.01053191630217,144.16406838042406,151.21845058181768,148.2200189571496,145.25862308614975,137.89480788811443,128.6331860624117,127.99984695298582,133.19236796085104,132.49611949724252,138.66823972643147,136.87304163995935,154.9698781601156,153.1860081619778,155.10914467378927,153.72145997045303,152.0612804150943
05,130.10819882665845,133.5706711431902,133.64590296014674,130.3621887598798,170.801949378277,132.8958521075757,128.05914094686807,124.28976594667932,114.05816723250135,119.4274852852903,115.09783996710533,109.55655502887623,103.08085591729558,94.17027673911812,93.15385301150371,100.12858366923587,99.86426796408756,107.24340160917666,106.40516926929384,123.47508185540171,126.00876305737503,128.55539664119237,127.58836384180856,127.54624099806819
06,153.17478345020433,157.28718460595525,159.77461950041044,157.4879760233348,208.68118200361275,158.3538000864015,144.26106850837002,135.02231543337612,117.42453255037944,123.10499005364197,118.02693646414134,111.57183126625837,104.09860608291157,92.07592272724877,94.76586075824954,107.21358855900412,107.25242327192784,116.52817102386737,108.66241066031274,126.91045890478672,125.63798806536303,131.09390706456654,130.38722994927605,133.55088632535166
07,99.83201901104277,110.60667465715426,121.72198090890247,121.94003194979305,168.75867957179724,127.68839520610433,113.78675971911503,96.61777123822503,71.72676782582768,75.53284826936147,68.92928121121585,63.455033207911505,54.643227374460295,48.16905935581089,51.57930566845086,66.10438531180318,63.94625749682751,69.45288678354834,59.14814646844536,75.92971548494586,77.89031545324428,85.93509253732228,89.94916069723396,97.22488826003853
08,115.32126541318075,118.87525468044237,123.08284215209935,121.82971310197954,162.35209866815737,122.87795701468636,116.10433747197926,105.66484570725159,83.45704681848281,83.08911379373882,75.88142056157365,71.45230032147032,62.26090898835171,54.21030496312376,58.41644059810414,69.24226464187406,67.93884487314573,77.16096737289263,73.30107871154743,91.12495671396931,89.60302656277987,95.25520211244634,97.0702521500843,97.93875478420222
09,107.83978846662335,109.35924570939076,111.6070447026392,108.62098404762374,140.10160994896884,111.07216413028712,107.09496364573887,103.14424453182102,94.27437008316593,97.59304477617312,96.57879584502633,92.32485114294303,86.91105589571704,81.43144109584892,82.42491045639157,88.57575029416438,88.85203432385066,94.08455069236298,92.37630592363608,104.1414677926999,103.30842703244743,105.15250364475736,103.81874731715784,104.03016678819195
10,93.32142334433243,94.58329968134505,95.19734492760895,92.81329116301342,123.0155806336023,96.47430949066195,93.99445292148931,91.12043954828657,84.66152221208105,85.86460265273993,82.7313549929136,78.74460792284675,73.83058808597464,67.15019373144881,67.19950422879303,72.30617316620075,73.07342997735535,79.40579647506044,77.50249367825096,87.80672541153551,87.68759478739827,89.73276987027742,89.1169351012217,88.69884711255783
11,116.4474143547369,117.15660963593984,118.64635850273939,119.44974265163081,116.31381458203381,163.97124300873548,125.37544459788123,118.4600167170462,114.74393252871626,108.90167198600213,110.89603537948375,106.76701694855547,102.22227674333709,96.89125378902376,93.75507773952276,99.2891409653927,106.16909638804935,109.82629745372627,110.9949372789914,107.55884025030487,115.820406238254,113.79957765303106,114.4935502474951,112.31743838654295
12,156.45143638684885,160.58000197581865,164.08649076169107,168.56071589092312,167.03684300648632,205.89903706155306,170.06104553913434,160.96502722347373,149.03912527189877,139.60414542646762,142.66250901633344,137.37779406098863,134.09152814770323,126.92678853954128,120.95852865588427,123.55342956103848,134.53577678868552,140.2870844566307,145.82623854505167,143.1331478108624,156.4664544675791,157.35348202126957,159.89636563961565,158.69875459673915
