Date,Hour 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
01/10,17.4244180402,17.4226695847,17.4226222943,8.71991323427,17.422819698,17.424860761,17.4211305223,17.5962591631,35.3677650912,35.5054506649,44.6671145125,35.8019828664,44.4933956286,44.7565189746,35.7254381659,44.5713104607,33.0411431828,19.9132358314,17.4751438458,17.4726656406,17.4757761029,17.427389473,17.42383496,8.72046516349,Mon
01/11,17.424274463,17.423450648,17.422552715,8.72290857636,17.4227818023,17.4231314148,17.4211572247,17.5964934049,35.3685433236,35.5065454949,44.6689601935,35.8037122676,44.4953424592,44.7590350136,35.727530214,44.5696807327,35.443708773,17.5407316965,17.4758517834,17.473422382,17.4765779036,17.4281403734,17.4246423794,8.72085213498,Tue
01/12,17.4251098621,17.421261093,17.4234199518,8.72031883893,17.4237126341,17.4258113345,17.4221020489,17.5977181749,35.3713554536,35.5094729513,44.6731580873,44.7573675074,35.5914838663,44.7639063738,35.731458296,44.5732196413,35.4472938977,17.5381207429,17.4749230252,17.4750564451,17.4764519733,17.4297582522,17.4232901879,17.4224124092,Wed
01/13,8.72291855572,17.4229178842,17.4252090182,13.8597170081,12.2834253524,17.423713719,17.4238912144,26.3869636121,26.5355499724,35.5142407406,44.6707361763,44.7642661725,35.5965523188,44.7620750916,44.2576656186,36.0612964776,35.4529095467,17.5407875372,17.477935265,17.4777435535,26.2020788729,8.72573649957,17.4227517766,17.4250269028,Thu
01/14,8.72114329079,17.4255880294,17.4217984651,17.4240034548,8.72062119904,17.4243764398,17.4236585995,17.4228619913,17.5190681454,26.4002218848,26.5204935423,35.3659493325,26.5144562567,35.3567124612,26.5159589265,35.3552158828,26.5175766043,26.3828385489,17.424266601,17.4234900462,8.7198975092,17.4238658013,17.4231554875,17.4223601171,Fri
01/15,8.72287859921,17.4229247914,17.4252389638,8.72120135504,17.4256510051,17.42135681,17.4240964954,8.72068062595,26.2468910619,26.3707236701,26.4988089886,26.4956209665,35.3205526682,26.4975751368,26.4922334635,35.3243245768,26.4991863776,26.3706729935,17.4250066081,8.72109081239,17.4254035454,17.4246902538,17.4238556437,8.72056760476,Sat
01/16,17.4244836505,17.4237717183,17.4230357987,8.72317083299,17.4234583087,17.4258049059,14.7055823428,11.438488486,26.2480154149,17.5870931445,35.3239810899,26.4987401693,30.9655619785,30.8520367191,26.4959216294,35.3210792783,26.5016630115,26.3733461717,17.4232615379,8.72327311888,17.4236341375,17.425988763,17.4222276119,8.72271220972,Sun
01/17,17.4227425303,17.4251304876,8.72118860325,17.4256276886,17.4266270851,17.4241970397,8.72076191259,26.3886196703,35.3707148103,35.5104309971,41.9374734454,38.5560436001,44.5052607966,44.769503008,35.7363506465,44.5802122684,35.4520047885,17.5396174887,17.4777744124,17.4766404391,17.4781667034,17.431373282,17.4250071583,17.4242146529,Mon
01/18,8.72082408095,17.42486579,17.4242592044,17.4235380697,8.72344689029,17.4243215671,17.4264312959,26.3867904558,26.5356552955,35.5235774332,44.6747850704,44.7699999524,35.6082597315,44.7687741563,44.6777049373,35.6633648928,35.4658134816,26.3012985672,17.4751917907,17.4764420288,17.4778115814,17.4300596006,8.72223229211,17.4246151961,Tue
01/19,17.4257583463,17.4234613496,8.72340797955,17.4239827807,17.4263978116,17.422726114,8.7229826729,26.3919703162,35.3688225863,35.5088862553,35.7410968517,44.7700943818,44.5188477297,44.7686720905,35.7357485161,44.5884592161,35.4515979709,17.5435315731,17.4778412279,17.4761507898,17.4777239079,17.4309121155,17.4245709802,17.4238532085,Wed
01/20,8.72368671179,17.4245246702,17.4233473989,17.4232803423,8.7232997758,17.425404545,17.4262335014,26.3922050209,26.5360543344,35.5245443008,44.6767796645,44.7722224256,35.6098879465,44.7714462118,44.6804450798,35.6657069436,35.4679710166,26.3025148235,17.4759793482,17.4772828122,17.4786967269,17.4308787855,8.72114859447,17.4255144944,Thu
01/21,17.4266781454,17.4243720537,8.72391616998,17.4249462186,17.4243807509,17.423722797,8.72354647223,17.4258675641,17.5188440032,26.4032054133,35.3710613681,26.5249051896,35.3633473589,26.5187542157,35.3616722888,26.5250104683,35.3611300645,26.3830480921,17.4232478175,8.72325000979,17.4254075158,17.4261434929,8.7217030181,17.426757502,Fri
01/22,17.4248269935,17.4255805989,8.72146004065,17.4262268032,17.4256668176,17.4249728266,8.72116938506,17.425575627,17.5067756277,26.3745985633,35.3256518708,26.5003114481,26.4965190856,35.3307548202,26.4983711541,35.3247685622,26.5054880634,26.376113975,17.4245136849,8.72396679161,17.4250544377,17.4244990183,17.4238552762,8.72361950923,Sat
01/23,17.4245083073,17.4270453912,17.4234058834,8.72336326059,17.4240058131,17.4264757184,8.72187714357,26.3932893443,35.3783439954,35.5188280241,44.687290175,44.7750199299,35.6047069433,44.7753395916,44.6838186996,35.6611745122,35.4635423813,17.5439201919,18.8211054528,24.8642564687,17.4763068607,8.72468896632,17.4269741685,17.423337933,Sun
01/24,17.4258240389,8.72159048189,17.4265137281,17.4259812683,17.4253099559,8.72135902035,17.4260898949,26.3914333078,35.3693384694,35.5099119603,35.7424978116,44.773584783,44.5234251593,44.7729112835,35.7392709552,44.5931449309,35.4549913546,17.5448046183,17.4789440688,17.4773526147,17.479009957,17.4321325848,17.4258587756,17.4251872334,Mon
01/25,8.7213257852,17.4259369401,17.4254340759,17.4248051876,8.72414897253,17.4265936494,17.4265867195,26.3903826623,26.5339339056,35.5309005719,44.6787827816,44.77468374,35.6178512835,44.7729117778,44.6819846924,35.6753376547,35.4764743158,26.3031980379,17.4796032366,17.4810620753,17.4769515443,17.4313818247,17.4249617351,8.72424240244,Tue
01/26,17.4257922316,17.4251962694,17.4246061225,8.72403866863,17.4252695255,17.427034815,17.4241894032,17.6018322963,35.3825077412,35.5231076731,44.6857770179,44.781592878,35.6095196343,44.7800882435,44.6870575717,35.6666655076,35.4689990215,26.3027366223,17.4759391864,17.4773009152,17.4788049545,17.4309793556,8.72427720748,17.4256875026,Wed
01/27,17.4268997688,17.4246637938,8.72407097402,17.4253421929,17.4245098814,17.4242810978,8.72385189663,26.3947886285,35.3749037835,35.5161194934,42.1478204742,38.3637615181,44.51375847,44.7826307086,35.7472766616,44.5848866805,35.462260206,17.5439848858,17.4808124471,20.8423983926,22.8419201903,8.72741489454,17.4260871183,17.425613419,Thu
01/28,17.4250701914,8.72429819728,17.4257604452,17.4252781486,17.424690294,8.7240828744,17.4253755184,17.4263681572,17.52103531,26.4060054021,35.3682624877,26.5357036513,35.3612314247,26.5240763551,35.3601026634,26.5268960151,35.3602110407,26.3873912072,8.72156250051,17.4264065144,17.4275813546,17.4252948647,8.72172425259,17.4259839789,Fri
01/29,17.4272083685,17.4249704883,8.72424152345,17.4256698451,17.4251895091,17.4246129511,8.72403911494,17.4253080435,17.5067885276,26.3757688271,35.3270657421,26.507351204,26.498048521,35.3328753805,26.5001930936,35.3274458056,26.5077337659,26.3781374044,17.425475027,8.72082919429,17.4261355986,17.4256623995,17.4250675452,8.72429358529,Sat
01/30,17.4257868679,17.4253311006,17.4247597589,8.72412141551,17.4254635389,17.4263349614,17.424437242,17.7463489126,35.2387465328,35.5246487866,44.6881164903,44.7809228189,35.6115617563,44.7768108129,44.6853042696,35.6693696263,35.4714999061,26.3042301798,17.4769486743,17.4783646433,17.4799044468,17.4319969637,8.72172643049,17.4267856669,Sun
01/31,17.42799425,17.4257174187,8.72156845031,17.4264549574,17.4259903231,17.4254156378,8.72307937344,26.3926127977,35.3779796144,35.5193272105,44.6902731709,44.7776113022,35.6064668353,44.7785632818,44.4268069391,35.9238788954,35.466110467,17.5457830975,21.4896553659,22.1957654442,17.4772532469,8.72512280353,17.4279076703,17.4242932364,Mon
02/01,17.4268246628,8.72207920054,17.4275794842,17.4240018267,17.4264701296,8.72193530611,17.4273519156,26.3940402774,35.3732047624,35.5144440621,35.7484995536,44.7806523052,44.5206575234,44.7810683373,35.7461207562,44.5924336169,35.4612459482,17.5432985347,17.4806237999,17.4802034393,26.2095405408,8.72705339421,17.4254845757,17.4245041355,Tue
02/02,17.424488692,8.72396251465,17.4251909414,17.4277580093,17.4241649417,8.72379335054,17.4265429683,26.3955710975,32.2161719639,38.680183251,35.7423374401,44.7804391993,44.1737758885,36.1808199026,44.6848432108,44.5956850524,35.4566928775,17.5452111517,17.4793570359,17.4778001946,17.4795220688,17.432601858,17.4263751008,17.4257598114,Wed
02/03,8.72159970916,17.4265010142,17.4260349617,17.4254403462,8.7224317314,17.4271879864,17.4273540234,26.3920686195,26.5360379118,35.5342828912,44.6807286325,44.7780097644,35.6223052436,44.7781247129,44.6876624918,40.5864000579,30.6014222477,26.308355939,17.4816041737,17.4754891438,17.4788952294,17.4302452545,17.4269951116,8.72216280813,Thu
02/04,17.4278659019,17.4241688214,17.4266499748,8.72200211273,17.4274128238,17.4238526551,17.4263058235,8.721860337,26.2722552054,26.4062382385,26.5319272093,35.3733457859,26.5209610797,35.3658150947,26.5199804999,35.3652935861,26.5201519085,26.3857118805,17.4252598671,17.4278975116,17.4243135388,8.7238620366,17.4250088438,17.4275621577,Fri
02/05,17.4239879026,8.72367018272,17.4246595906,17.4271856015,8.99416113593,17.1557121775,17.4243259871,17.4268273246,17.5104554996,26.378121845,26.501587014,35.3293946575,26.5034460821,31.9129248042,29.9170461756,26.5022182815,35.329963776,26.3767497942,8.72403097654,17.4253089604,17.4278836319,17.4242710851,8.7238448972,17.4249757635,Sat
02/06,17.427502379,17.4239143462,8.7236391908,17.4246006051,17.4271222407,8.72222791863,17.427984294,26.3949248748,35.3741388661,35.5154156724,35.7497734431,44.781618582,44.5197117034,44.7821852417,35.7469989821,44.5854966575,35.4620404692,17.5437504545,17.4810763624,17.4806555906,26.2063878631,8.72729032068,17.4258976073,17.4254368622,Sun
02/07,17.4248450176,8.72415457895,17.4255103094,17.4250225751,17.4244514719,8.72395896782,17.425298266,26.3906168839,35.3691058878,35.509931002,35.7425630458,44.7755956192,44.5311788369,37.1652622587,43.3407378882,44.5952934759,35.4564650232,17.5452171862,17.4793383043,17.4777807532,17.479488174,17.4325762889,17.4263397607,17.4257083245,Mon
02/08,8.72155226567,17.4263762853,17.4258838455,17.4252683512,8.72269256149,17.4270937538,17.4271302121,26.3915038192,26.5353087329,35.533088163,44.6790571464,44.7760827388,35.6206913925,44.7760225583,44.6855251117,35.6787780895,35.4794770179,26.3049707226,17.480923357,17.478582462,17.4781739257,17.4292848613,17.4262479083,8.72180967675,Tue
02/09,17.4270709769,17.4264294265,17.4257756056,8.72158136349,17.426485474,17.4284586789,17.4253714323,26.3921302838,26.5426768425,35.526090586,44.6844597583,44.776612921,35.6129054556,44.7769964224,44.6861647392,35.6704547111,35.4723911841,26.3049267701,17.4774995215,17.4789194781,17.4804399377,17.4324922011,8.72195513464,17.4272965856,Wed
02/10,17.4253188885,17.4260377483,8.72169844669,17.4267460707,17.4262349107,17.425603938,8.72149986276,26.3924910319,35.3775260592,35.5185036526,44.6887226257,44.7756798021,35.6050584076,44.7762979873,42.7521437407,37.5911663539,35.4642874376,17.5450662473,17.4813621169,26.2059142993,17.4765115619,8.72477561872,17.427161878,17.4235701571,Thu
02/11,17.4259423716,8.72163314508,17.4265884773,17.4260646796,17.4254047245,8.72139508588,17.4260729642,17.4279498083,17.5215470087,26.4040585374,35.3687170946,26.5298480847,35.3615220043,26.52397978,35.3602415568,26.5312649102,35.3601999344,26.3822454352,8.72164518906,17.4265976397,17.4277358367,17.4254022424,8.72139549865,17.4260753719,Fri
02/12,17.4271655868,17.4248191544,8.72415444332,17.4254389062,17.4249178174,17.4242939874,8.7238634893,17.4249206802,17.506214566,26.376680743,35.3250762554,26.5056527948,26.4963989059,35.3303409042,26.5006456833,35.324744892,26.5053537439,26.3760517011,17.4243376581,8.72386328455,17.4249136729,17.4272524392,17.4237653044,8.72356586209,Sat
02/13,17.4243278409,17.4267503404,12.4219409988,13.7243687524,17.423712657,17.4261601527,8.72173369014,26.3928414323,35.3777068385,35.518237171,44.6878570244,44.7743269208,35.6041391442,44.7746190578,44.6830692842,35.6605946106,35.4629441461,17.544605946,17.4809486495,26.2052430917,17.4760162193,8.72454828932,17.4266726651,17.4247889037,Sun
02/14,17.4253605653,8.72133539185,17.4259293954,17.4253712374,17.4246903082,8.72365962969,17.4254105947,26.3900684575,35.3673552807,35.5076013482,35.7394406821,44.7700489327,44.5265989058,35.8163462193,44.6786727016,44.5894349912,26.5943486454,26.3067815957,17.4783367433,17.4761286967,17.4795692063,17.4309136691,17.424604532,17.4239532036,Mon
02/15,8.72363241182,17.4244080224,17.4268493274,17.423168419,8.72323152703,17.4253144577,17.4261394322,26.3922951536,26.5362445125,35.5249848298,44.6776861951,44.7732335003,35.6106294222,44.772662357,44.6816926675,35.6667738055,35.4689539384,26.3030691098,17.476338311,17.4776660211,17.4791001313,17.4312521245,8.72133360644,17.4259238159,Tue
02/16,17.4269149125,17.4244842859,8.72129848845,17.4250146463,17.4244368101,17.4237775792,8.72357604116,26.3899203559,35.3713563206,35.5117220046,35.7448440917,44.7739958691,44.514390793,44.7732093489,35.7394881007,44.5841736498,35.4549751133,17.5408451975,17.4788419502,17.4777728933,17.4793530462,17.4325052166,17.4231046456,17.4254545397,Wed
02/17,8.72133998536,17.4258765157,17.4252414336,17.424493778,8.72091503618,17.4242249248,17.4260674924,26.3885207889,26.5313719757,35.5265643738,44.6781288341,44.773966485,35.6116991487,44.7727671184,44.6772388348,35.6672390367,35.4692562905,26.3034651968,17.4767114192,17.4780265891,17.4794238838,17.4315516171,8.72146269886,17.4262157509,Thu
02/18,17.4247688823,17.4246430111,8.72097394564,17.4251494007,17.4245255953,17.4237896256,8.72358726202,17.4254145329,17.5186035554,26.402433339,35.369513875,26.5235490268,35.361421146,26.5171674987,35.3593192876,26.5198728679,35.3583511959,26.3811851289,8.72160098402,17.4264723065,17.4243825934,17.425021026,8.72115195509,17.4255458527,Fri
02/19,17.426458976,17.4239636078,8.72236891886,17.4244030175,17.4237654953,17.4230361715,8.72316698203,17.4234868244,17.5042845345,26.3752486423,35.3192128595,26.5005194439,26.4974325877,35.3230362884,26.4981621443,26.4942436224,35.3274406019,26.3702337617,8.72091605469,17.4250257816,17.4243799237,17.4236227549,8.72349519181,17.4240718959,Sat
02/20,17.4239025205,17.4225086842,8.72286386634,17.4229083488,17.4252144409,8.72120631252,17.4256614096,17.4249722301,17.5032897824,26.3723204425,26.493176726,35.3258528489,26.4953791829,35.3192638464,26.5007292899,26.4963531766,35.323002362,26.3719870611,8.72292779792,17.4230272573,17.4253449387,8.72126578907,17.4257920793,17.4215023733,Sun
02/21,17.424158453,8.72068431953,17.4244908566,17.4237954591,17.4230199597,8.72316306705,17.4245972694,26.3860002677,26.5261113719,35.5286633838,44.668105536,44.7640281473,35.6119673035,44.7615678993,44.6707984107,35.6660082193,35.4677728094,26.3029862614,17.4765694227,17.4778191317,17.4791228752,17.4312732623,8.72129602634,17.4258572562,Mon
02/22,17.4236012273,17.4240650573,8.72064694393,17.4244305298,17.4237111713,17.4229123163,8.72309984627,26.3869271192,35.3660600959,35.5052284375,35.736225557,44.7625763648,44.5119069477,42.6858460388,37.7986740901,44.5795520953,26.5904064177,26.3027442429,17.4742859388,17.4735367741,17.4767616926,17.428295257,17.4248360855,8.72100080882,Tue
02/23,17.4252040916,17.4242461561,17.4233456707,8.72029785861,17.4236603787,17.4257945307,17.4221246258,17.5979339625,35.3720754233,35.5104882057,44.6748715038,44.7593532177,35.5929608379,44.7628981906,35.7334194737,44.5697502175,35.4491316902,17.5388632827,17.4770521065,17.4758197674,17.4772344573,17.4305113133,17.42406913,17.4231916847,Wed
02/24,8.7210332659,17.4232700024,17.4224841017,17.4216438764,8.72239488837,17.4234940127,17.4241038683,26.386915445,26.5309440964,35.5136753384,44.6695051647,44.7628953287,35.595502986,44.7603595011,43.7526995174,36.5620496256,35.4515429721,17.5402627777,17.4758803953,17.4772229834,26.2044938074,8.72546456421,17.4222265985,17.4244514537,Thu
02/25,8.72072922812,17.4245007526,17.4236527743,17.4227185927,8.72115848187,17.4229429431,17.4221551394,17.4213198739,17.5170472217,26.3967179593,26.5228531903,35.3600830535,26.5162454852,35.3503999703,26.5145375666,35.3494289697,26.5181463645,26.3777806884,17.424383332,8.72073435202,17.4247287652,17.4238024353,17.4228651103,8.71993413549,Fri
02/26,17.4230973847,17.4220428781,17.4211390325,8.72211529502,17.4213207429,17.4234384487,8.7202846656,17.4236356547,17.5037061772,26.3682072958,35.3144477147,26.4967323034,26.493057126,35.3165591012,26.4928081448,26.4886470209,35.3190686063,26.3693113512,8.72247648992,17.4219654549,17.4241296327,8.7205985412,17.4243248661,17.4234707184,Sat
02/27,17.4223399916,8.72050910519,17.4223794696,17.4214816485,17.420614961,8.72183538239,17.4224049409,26.3845467659,26.5254613637,35.5162731422,44.6600555055,44.7545162153,35.5965878413,44.7507303117,44.6659598937,35.6474002449,35.4512861937,17.5379063306,17.4773673912,26.2030741847,17.4717103554,8.72565579033,17.4224324055,17.4215907292,Sun
02/28,17.420503171,8.72171613587,17.4204960927,17.4225167529,8.71982034153,17.4233132371,17.4233597829,26.3811355236,26.5278820108,35.5106316916,44.6557720816,44.7517598345,35.5902759899,44.7519915626,37.3278402112,42.9633596607,35.4448842851,17.5376418752,17.4739229925,17.47462599,17.4758668515,17.4292520523,17.4226939747,17.421682989,Mon
03/01,8.72232849716,17.4214909024,17.4235384474,8.72025844664,17.4235755343,17.4234829029,17.4215771536,26.3815798484,26.5282059478,35.5031571646,44.6627483819,38.5021309262,41.794857999,44.7500859735,35.7200155808,44.568130804,26.5829672232,26.2985655468,17.4736714199,17.4708233361,17.4737917882,17.427884799,17.4218310799,8.71947582734,Tue
03/02,17.4218604507,17.420658908,17.4196431997,8.72128625037,17.4196347014,17.4215917579,8.71935710114,26.3808207054,35.3568007406,35.4937214595,35.7209687446,44.7420567399,35.6031879349,44.7450376855,44.6540147954,35.6520929186,35.4548299223,26.295898957,17.4721054993,17.4730212645,17.4740218465,17.4265552038,8.72188599187,17.420695844,Wed
03/03,17.4225018168,8.71970489224,17.4223273405,17.4213092363,17.4202281863,8.72162827153,17.4191953961,26.3821196906,26.5188061201,35.5102357456,44.6513757995,44.743570435,35.5880086239,44.7470789499,44.6544505628,35.6368876635,35.4410348127,17.5363365585,17.4728040723,17.473343535,17.4744755458,17.4279447512,17.4213029266,17.420219942,Thu
03/04,8.72150556346,17.4198493636,17.4217269422,8.71935905807,17.4215995787,17.4205618442,17.4194693704,8.72120606542,26.2616439188,26.3898356872,26.5205761028,26.5126098214,35.3456035072,26.5105722452,35.3405327684,26.5163848922,35.3370994593,17.589395788,17.422531739,17.4214871805,17.4203700621,8.72169358777,17.4202414045,17.4221854006,Fri
03/05,8.71948733987,17.4217410307,17.4206198898,17.4194659681,8.72119613759,17.4192970457,17.4211571648,8.71907542157,26.2397576417,17.5825552583,35.3110707469,26.4879367724,26.482934533,35.310843184,26.4878935624,26.4829074274,35.3107988691,26.3636046302,8.72117460244,17.4192622006,17.4211221375,8.71905966373,17.4209441486,17.419876647,Sat
03/06,17.418545761,8.72062623795,17.4188750163,17.4199575856,8.72147403027,17.420858631,17.4216063264,26.3791230869,26.5247723595,35.4965083863,44.6514568965,35.7873048943,44.4763816401,44.7348172169,35.7073275359,44.5606113926,26.5942967249,26.2914060076,17.4725099409,17.4733146919,17.4741552416,17.4266824016,8.71894367878,17.4206842833,Sun
03/07,17.4209830101,17.4180615704,8.7204023637,17.4207324977,17.4194680296,8.72121398457,17.4193312635,26.3788460008,26.5171726882,35.5026278541,44.6398120983,44.731346183,35.577561895,44.7321896971,35.7124111171,44.5488537956,33.5581751752,19.3851303433,17.4694612535,17.4683420798,17.4710625951,17.4260207778,17.4191096279,8.72100581838,Mon
03/08,17.4185067262,17.420231074,8.71856412575,17.419852034,17.4186629469,9.21126437583,16.9288044808,26.3766965961,34.7926371682,27.182156453,44.6327450082,44.7325920281,35.5800785137,44.7338281958,38.0346446275,42.222790312,35.4305766796,17.5365674043,17.4715430902,17.469312044,17.4720281115,17.4239330252,17.4200421077,8.71848342545,Tue
03/09,17.4196175804,17.4177344019,8.71892111477,17.420630864,17.4193685355,17.4180854792,8.72043431942,26.3771769222,35.3424744567,29.339957414,41.8821746883,44.72653636,35.5793334457,44.7240598224,43.382970911,36.8776191968,35.429181275,17.5361379925,17.471143235,17.4688795797,17.4715486106,17.4234903404,17.4195580603,8.71823345948,Wed
03/10,17.4190662455,17.4204770546,8.71860929144,17.4199498774,17.4186523572,17.4173464237,8.72002349477,26.3754687269,35.3398876407,26.6215484153,44.6270814008,44.7261712392,35.5751355634,44.7264744189,35.7082490108,44.5343971663,35.4247259695,17.5338757343,17.4697428422,17.4669364137,17.4695144018,17.4245468905,17.4175676675,8.72015290526,Thu
03/11,17.4185085402,17.4182995429,8.72054365183,17.417725861,17.4193567074,8.71807746093,17.4187889802,17.420278158,17.5098395027,26.3829584511,26.5041191878,35.3419280804,26.5012275661,35.3287132331,26.5017539827,26.5013843414,35.333142265,26.3641228746,8.71784892579,17.418253924,17.419911267,8.7183222972,17.4193215621,17.4179858432,Fri
03/12,17.4163706697,8.71941949076,17.4185741327,17.4171147532,8.7199021342,17.4165179129,17.4180446642,17.4978656794,26.3536892622,26.4821389517,26.4771551943,35.2939623613,26.4796054587,26.4795051249,26.4749602083,35.2991883211,20.5330860105,14.489279745,17.4182945431,17.416866618,8.71976486752,17.4162747153,17.4177841456,8.72027654127,Sat
03/13,17.4169532207,17.418311627,8.71752732401,17.4175715293,17.4191357461,8.71791308999,26.3713262965,35.3392479306,35.472000775,35.6922615254,44.7121197814,35.5718116797,44.7112083161,35.7029316662,44.5266545642,35.4228853433,17.5319695656,17.4669839766,17.465113075,17.4675265586,17.4226308765,13.611852159,12.5223278036,17.4194810597,Sun
03/14,17.4160949494,8.71928099754,17.414607832,17.4166287577,8.71964515081,17.4149523719,26.3727956013,26.5061750454,35.4843648863,44.6219819328,35.7678507605,44.4570096139,35.7659941909,44.6144024525,35.6262983758,35.4308516214,17.5297448368,17.9034190558,25.757024882,17.464700002,8.72233003802,17.4156699129,17.4171066578,8.71989858202,Mon
03/15,17.4161174906,17.4173652312,8.71702849325,17.4164769006,17.4179293778,8.71729745587,26.3684879089,35.3341939692,35.4661739097,35.6845778482,44.710955677,35.563754037,44.7086964892,35.6928579146,44.5288073494,26.5704388481,26.2841694894,17.4682674266,17.4686329355,17.4690343446,17.4219572011,8.7194238992,17.4154296624,17.4168269008,Tue
03/16,8.71956757265,17.4155339311,17.4168547882,8.71676913189,17.4170247882,17.4172988069,26.3674089096,26.5090457165,35.4719878156,35.6922568563,44.6994850957,35.570420827,44.7050266894,44.6206160276,35.6087077203,35.415289671,17.5309482283,17.4671440495,17.4640037716,17.4662727135,17.4214783072,12.9923233459,13.1400550415,17.4179531945,Wed
03/17,17.4144388765,8.71836124607,17.4162608068,17.4145864769,8.71851553963,17.4181702349,26.3648039237,26.5056701343,35.4743315338,44.6155849217,35.753998947,35.5728323095,44.6968122632,44.6133909976,35.6096975774,35.4196704868,17.5276564109,17.4655601016,17.4648439317,17.4670855691,17.4223585138,17.4150672563,8.71877468164,17.4157216475,Thu
03/18,17.4150408396,8.71869687289,17.4138818551,17.4150785838,8.71877214473,17.4140298506,17.4152679791,17.5070762123,26.3756538817,26.5014394253,35.3210997414,26.4957428677,26.4922384127,35.3141846334,26.4970007699,26.486857012,26.3609288955,17.4146787716,8.71708174943,17.416706835,17.4149194494,8.71717315068,17.4167764273,17.4166840543,Fri
03/19,9.89902767969,16.233334943,17.414698791,11.5118891745,14.6190923007,17.4147171374,12.8884624993,22.0363526274,17.5730899587,35.2859155809,26.4677089485,26.466989522,26.4662489388,35.286414726,26.4676026096,26.467482797,26.3475410247,17.4146824567,8.71853863211,17.4135258785,17.4146819261,8.71855175616,17.4135527558,17.4147291247,Sat
03/20,8.7184012831,17.413122558,17.4141777857,8.71826954747,17.4144922096,17.4140617802,17.5820273897,35.3291610599,35.4583472415,35.6743114659,44.6862942109,35.5516789554,44.6895911294,35.6764658641,43.8374002203,27.2500332495,26.2797273301,17.4624301298,17.4624891291,17.4626133124,8.72145039046,17.4136357504,17.4147693064,8.71800469949,Sun
