01
17.4245083073,17.4270453912,17.4234058834,8.72336326059,17.4240058131,17.4264757184,8.72187714357,26.3932893443,35.3783439954,35.5188280241,44.687290175,44.7750199299,35.6047069433,44.7753395916,44.6838186996,35.6611745122,35.4635423813,17.5439201919,18.8211054528,24.8642564687,17.4763068607,8.72468896632,17.4269741685,17.423337933
17.42799425,17.4257174187,8.72156845031,17.4264549574,17.4259903231,17.4254156378,8.72307937344,26.3926127977,35.3779796144,35.5193272105,44.6902731709,44.7776113022,35.6064668353,44.7785632818,44.4268069391,35.9238788954,35.466110467,17.5457830975,21.4896553659,22.1957654442,17.4772532469,8.72512280353,17.4279076703,17.4242932364
17.4268997688,17.4246637938,8.72407097402,17.4253421929,17.4245098814,17.4242810978,8.72385189663,26.3947886285,35.3749037835,35.5161194934,42.1478204742,38.3637615181,44.51375847,44.7826307086,35.7472766616,44.5848866805,35.462260206,17.5439848858,17.4808124471,20.8423983926,22.8419201903,8.72741489454,17.4260871183,17.425613419
02
17.4268246628,8.72207920054,17.4275794842,17.4240018267,17.4264701296,8.72193530611,17.4273519156,26.3940402774,35.3732047624,35.5144440621,35.7484995536,44.7806523052,44.5206575234,44.7810683373,35.7461207562,44.5924336169,35.4612459482,17.5432985347,17.4806237999,17.4802034393,26.2095405408,8.72705339421,17.4254845757,17.4245041355
17.427502379,17.4239143462,8.7236391908,17.4246006051,17.4271222407,8.72222791863,17.427984294,26.3949248748,35.3741388661,35.5154156724,35.7497734431,44.781618582,44.5197117034,44.7821852417,35.7469989821,44.5854966575,35.4620404692,17.5437504545,17.4810763624,17.4806555906,26.2063878631,8.72729032068,17.4258976073,17.4254368622
17.4253188885,17.4260377483,8.72169844669,17.4267460707,17.4262349107,17.425603938,8.72149986276,26.3924910319,35.3775260592,35.5185036526,44.6887226257,44.7756798021,35.6050584076,44.7762979873,42.7521437407,37.5911663539,35.4642874376,17.5450662473,17.4813621169,26.2059142993,17.4765115619,8.72477561872,17.427161878,17.4235701571
03
17.4225018168,8.71970489224,17.4223273405,17.4213092363,17.4202281863,8.72162827153,17.4191953961,26.3821196906,26.5188061201,35.5102357456,44.6513757995,44.743570435,35.5880086239,44.7470789499,44.6544505628,35.6368876635,35.4410348127,17.5363365585,17.4728040723,17.473343535,17.4744755458,17.4279447512,17.4213029266,17.420219942
17.4218604507,17.420658908,17.4196431997,8.72128625037,17.4196347014,17.4215917579,8.71935710114,26.3808207054,35.3568007406,35.4937214595,35.7209687446,44.7420567399,35.6031879349,44.7450376855,44.6540147954,35.6520929186,35.4548299223,26.295898957,17.4721054993,17.4730212645,17.4740218465,17.4265552038,8.72188599187,17.420695844
17.4190662455,17.4204770546,8.71860929144,17.4199498774,17.4186523572,17.4173464237,8.72002349477,26.3754687269,35.3398876407,26.6215484153,44.6270814008,44.7261712392,35.5751355634,44.7264744189,35.7082490108,44.5343971663,35.4247259695,17.5338757343,17.4697428422,17.4669364137,17.4695144018,17.4245468905,17.4175676675,8.72015290526
04
17.4076295191,8.71122567852,17.4048461074,17.4049724442,8.71322408557,17.4067348292,17.5690813303,35.2934088148,26.5672649924,44.531000289,35.7003730432,35.521490019,44.625482986,35.6322632829,35.5724074526,35.3800056593,17.5121562021,17.4561062119,17.4539083989,17.4549632855,17.4109275689,8.7121472119,17.4057874013,17.4059457313
17.4073581491,17.4073493668,8.71446210798,17.4076273304,8.71316921416,17.4080514127,26.3444185834,26.4771212922,35.4270207554,35.6332274206,44.6343016319,35.5060332506,35.7033339306,44.5418039791,35.5575110027,26.5357235418,26.2623087522,17.4548823049,17.4541037018,17.4533606846,8.71710693153,17.4075125343,8.71310147187,17.4079306231
8.71351310188,17.4055598371,8.71207981327,17.4056021129,17.4056862964,8.71357517553,26.3389895937,26.4696497095,35.423314802,35.6281513085,44.6190050035,35.5001893476,35.6957400207,44.5371240175,35.5493815,26.5329239961,26.2576343791,17.4520400572,17.4511558668,8.73526244447,17.4124156219,17.4044519731,8.71158185285,17.4047077302
05
17.3883582572,8.70390698904,17.3875737569,8.70361624024,17.3906342824,8.70336334614,26.2937962006,26.413764968,26.5056846668,35.530688321,43.0740887599,27.9819425171,35.5938677196,35.5348191362,35.4690174439,32.4628723792,20.2806026458,8.72495028117,17.4338141908,17.4325874619,17.3926532437,8.70369257444,16.4521674272,9.63808663887
17.388071517,8.70245944098,17.3870181097,8.70207403639,17.3879580507,8.70423140019,26.2909706995,26.4108323949,26.5020336372,35.5158137919,35.5814164398,35.4081260269,35.5762036759,35.516890507,35.451820202,26.4653935241,17.483978059,17.4313955701,17.4300100507,17.4296284974,8.7061375305,17.3869799829,8.70326917091,17.3862332038
8.70536221986,17.3877672697,8.70507277006,17.3873421083,8.70487947188,17.388414894,17.5353074631,26.4169871149,35.3357104734,35.5151933513,35.5807357821,35.4089425302,35.5784882283,35.5198731809,35.456073211,26.4786163081,17.4883677179,17.4358309413,17.4329787884,8.72547855418,17.3943041646,8.70461746349,17.3890858972,8.70443527358
06
17.3693805787,8.6946401002,8.69465585378,17.3693924696,8.6947484647,8.69478265239,26.2411040016,17.5737908752,35.2358260719,26.5641597028,35.4607960817,26.4791597781,35.4646175085,35.4011270595,26.5125236238,26.4023715651,17.4554259289,17.4081601113,8.7127729271,17.4072928455,8.69614547024,17.3680601474,8.6940813452,8.69412139771
17.3647467725,8.692232651,8.69218622531,17.3642652614,8.69209079221,8.69206213925,17.4979829487,26.3469912871,26.4258756123,35.3915874764,35.4392844368,26.4789705031,35.4408882864,26.5515190232,35.3353717861,26.3948200531,17.4515754263,8.71289206875,17.4044372984,8.71156374586,17.3707261296,8.69313993389,8.69310792219,17.3662653777
17.3684578098,8.69421316689,8.69425198479,17.3686535584,8.69441339901,8.69447038076,26.2411144665,17.5740058674,32.9498367267,28.8635583636,35.4634254976,26.4866443506,35.4677590193,35.4044926099,26.5151010394,26.4047743518,17.4565795371,17.4102098485,8.71334007514,17.4085215818,8.69674815857,17.3693072834,8.69473482632,8.69479620357
07
8.68612905348,13.7379941565,12.2984029126,8.68610215168,8.68560996302,8.68630537062,22.8307895027,20.9248240368,26.376194147,26.490936709,35.3625086716,26.4235789837,26.526175347,35.3145864509,26.4537767232,26.3427538769,8.72805679964,17.3905926451,8.70352477877,17.3890822934,8.68884492755,8.68627545962,17.3510436324,8.68685862632
17.3528420732,8.68555410912,8.68502547038,8.68657875486,17.3523658763,8.68496373234,17.4746225129,17.5361010959,26.372408211,35.306392397,26.5300866516,26.4196794961,35.3561103805,26.4905801993,26.4469320939,26.3469401031,17.4322465574,8.70432308195,17.38836656,8.70402485836,8.68819335896,17.3507960343,8.68670200234,8.6861349473
